age,workclass,fnlwgt,education,education_num,marital_status,occupation,relationship,race,sex,capital_gain,capital_loss,hours_per_week,native_country,worker_id
18, Private,301948, HS-grad,9, Never-married, Protective-serv, Own-child, White, Male,34095,0,3, United-States,efd3af85-fcef-46ea-9d83-0717c82f29fa
46, Private,205504, HS-grad,9, Divorced, Machine-op-inspct, Not-in-family, White, Male,0,0,20, United-States,0eb38e19-ece3-4174-a4a2-867cd1dc3da3
17, Private,244589, 11th,7, Never-married, Sales, Own-child, White, Female,0,0,40, United-States,a3b89626-0e4a-4976-b454-242fc6a15488
30, ?,108464, Some-college,10, Married-civ-spouse, ?, Husband, White, Male,0,0,40, United-States,293a0f00-396c-40a3-b12b-7adc7cff507c
39, Private,179668, Bachelors,13, Married-civ-spouse, Tech-support, Husband, White, Male,15024,0,40, United-States,24afab4f-0341-4473-8ec7-cdcda8570016
21, Private,538319, Some-college,10, Never-married, Other-service, Own-child, White, Female,0,0,40, Puerto-Rico,e38afbc2-0296-48d3-a608-a2c144cffd7e
31, Private,241885, HS-grad,9, Never-married, Farming-fishing, Unmarried, White, Male,0,0,45, United-States,ce5a0478-708f-47e3-b965-9c00463a159e
38, Private,447346, Some-college,10, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,36, United-States,455a3486-9f28-4df0-9f10-38959cba34df
29, Private,54131, Some-college,10, Never-married, Sales, Not-in-family, White, Male,0,0,30, United-States,79b065a5-4f3d-43e9-bff5-46b35c5b0776
21, Private,185948, Some-college,10, Never-married, Sales, Own-child, White, Male,0,0,35, United-States,c82235c7-bcf4-43f5-9d40-35839be8574b
43, Private,180138, HS-grad,9, Never-married, Craft-repair, Not-in-family, White, Male,0,0,45, United-States,f97f59aa-a271-4738-ae44-ec2c5b239985
33, Self-emp-not-inc,99761, Bachelors,13, Never-married, Other-service, Not-in-family, White, Female,0,0,15, United-States,26c15586-6e3b-4c98-a11d-bc22a8c83a44
21, ?,145964, Some-college,10, Never-married, ?, Own-child, White, Male,0,0,40, United-States,15702508-2053-4a27-9f59-5e979cd90242
35, Self-emp-not-inc,37778, Assoc-voc,11, Married-civ-spouse, Farming-fishing, Husband, White, Male,3103,0,55, United-States,d805edc0-c757-4262-9380-b53d1b033c7d
61, Private,183735, Some-college,10, Married-civ-spouse, Sales, Husband, White, Male,0,0,45, United-States,42ba3f63-09a4-479b-b98d-c464b5cd743e
57, Local-gov,213975, HS-grad,9, Widowed, Other-service, Unmarried, White, Female,0,0,30, United-States,63e23cbe-32cb-4a84-bd01-9cc44e500f75
28, State-gov,210498, HS-grad,9, Married-civ-spouse, Protective-serv, Husband, White, Male,0,0,40, United-States,8878b7c3-93c4-459f-9a1d-ca23d237838d
34, Private,309513, HS-grad,9, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0,0,40, United-States,266ed270-8ebe-4489-b079-ba750297ef03
35, Self-emp-not-inc,89508, Some-college,10, Married-civ-spouse, Exec-managerial, Husband, White, Male,3908,0,60, United-States,20c937f1-0232-4bea-8edb-1924f87eee4b
41, Private,237452, Bachelors,13, Married-civ-spouse, Prof-specialty, Wife, White, Female,0,0,15, Cuba,07521451-eeff-414c-8088-277aa9b7de7f
43, Self-emp-not-inc,32451, HS-grad,9, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, United-States,e3935a23-b8e1-48c3-abc5-a157c73a32e8
21, Private,132053, Some-college,10, Never-married, Adm-clerical, Own-child, White, Female,0,1721,35, United-States,65a859cf-c6e6-4159-967f-a3c3c4cd4ae0
41, Private,428499, 11th,7, Married-civ-spouse, Craft-repair, Husband, White, Male,0,1485,50, United-States,59acc41e-c41a-4abd-ad8a-64a417b31dd6
21, ?,170272, Some-college,10, Never-married, ?, Own-child, White, Female,0,0,25, United-States,3fe79a17-dd6a-406c-886f-58f08026fc51
53, State-gov,53197, Doctorate,16, Married-civ-spouse, Adm-clerical, Husband, White, Male,0,0,50, United-States,d7b9976d-6a9d-47f7-a9fd-874a1c49ef68
46, Local-gov,441542, Bachelors,13, Married-civ-spouse, Transport-moving, Husband, Black, Male,0,0,40, United-States,528519c3-f6fd-4ab7-8031-d74aa8d87ce2
26, Private,109570, Some-college,10, Separated, Sales, Unmarried, White, Female,0,0,35, United-States,e4c74238-79cb-48ed-97dc-441f773b8c72
45, Federal-gov,235891, Assoc-acdm,12, Never-married, Adm-clerical, Not-in-family, White, Male,0,0,40, Columbia,8562bdd2-4fb6-43d3-bc52-66cf20012c60
59, Private,95283, 1st-4th,2, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0,0,40, United-States,f0ccc41b-c681-45ce-b9c1-2f8b47080ec1
22, Federal-gov,146538, HS-grad,9, Never-married, Adm-clerical, Own-child, White, Male,0,0,40, United-States,3231ba84-1146-42d4-9674-d4079821922f
57, Private,185072, Some-college,10, Never-married, Adm-clerical, Other-relative, Black, Female,0,0,40, Jamaica,702e82d5-6406-4668-afba-e8257236ab29
42, Local-gov,100793, Bachelors,13, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,60, United-States,55be379a-7642-46c9-9ffa-5ff872d8f18b
39, Private,243409, HS-grad,9, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,60, United-States,f1a25a08-2f0c-4c34-b1bf-d94b73a3671a
38, Federal-gov,216924, Assoc-voc,11, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, United-States,01a27a03-a255-4aeb-bcdb-fd4ece998069
30, Private,177531, HS-grad,9, Never-married, Sales, Unmarried, Black, Female,0,0,25, United-States,6dc27b03-636c-4561-b0c1-ca9e0a149e92
38, Local-gov,200153, Assoc-acdm,12, Never-married, Prof-specialty, Not-in-family, White, Male,0,0,40, United-States,ee3a62e7-5eb0-4812-91c9-d1becdab1513
40, Private,135056, HS-grad,9, Never-married, Adm-clerical, Not-in-family, White, Female,0,0,45, United-States,77221a52-5f86-4920-a116-5773d3d16c95
25, Private,81286, HS-grad,9, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,45, United-States,d890caae-2c8a-4700-8d6b-19ff58c17eff
41, Self-emp-not-inc,117012, Masters,14, Never-married, Exec-managerial, Not-in-family, White, Female,0,0,55, United-States,d52cee2b-f396-4f13-8133-cbb8b402ef81
28, Private,350254, 1st-4th,2, Never-married, Priv-house-serv, Not-in-family, White, Female,0,0,40, Mexico,d2af4e89-3fdc-49c9-a4ff-ac46a284bd68
21, ?,134746, Some-college,10, Never-married, ?, Own-child, White, Female,0,0,35, United-States,b4ec7a53-1de0-43c4-a5ca-0c670a7df8fc
42, State-gov,219553, Masters,14, Divorced, Prof-specialty, Not-in-family, White, Female,0,0,38, United-States,e8d4cff7-c2fd-4e23-86d4-095821a185d1
60, Private,93997, Bachelors,13, Married-civ-spouse, Exec-managerial, Husband, White, Male,15024,0,45, United-States,ffd7afea-59e9-4567-a167-8afc41c0d351
39, Private,172538, HS-grad,9, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,50, United-States,e8000edb-6dd6-4a01-a938-0356ecc10cc8
28, Local-gov,216481, Bachelors,13, Never-married, Prof-specialty, Not-in-family, White, Female,0,0,40, United-States,1267dd80-da12-47dd-8f21-6d33508e67be
52, Private,141301, HS-grad,9, Divorced, Machine-op-inspct, Not-in-family, White, Female,0,0,40, United-States,582ab90c-11ee-4255-91f0-56bb1e2b7711
38, Private,106838, HS-grad,9, Married-civ-spouse, Transport-moving, Husband, White, Male,0,0,40, United-States,d85844c4-b82f-4344-837c-46bb8859bd85
19, Private,120251, HS-grad,9, Never-married, Adm-clerical, Own-child, White, Female,0,0,14, United-States,8f8deab6-e7c1-4b24-95ea-05ec7946653a
51, Private,159910, Bachelors,13, Divorced, Exec-managerial, Not-in-family, Black, Male,10520,0,40, United-States,eaa3da47-c443-4518-ab1b-205deb4573cd
42, Private,158555, 10th,6, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,40, United-States,2ffec939-5260-42e5-a9f9-a6c39c0eb1e6
47, Private,183013, HS-grad,9, Married-civ-spouse, Other-service, Husband, White, Male,0,0,40, United-States,b9abfb43-001d-4bd4-9c3f-d573d832dbf6
30, Private,242460, HS-grad,9, Separated, Craft-repair, Not-in-family, White, Male,0,0,50, United-States,e4bd40d0-b54f-4b11-ac30-6c5a20f32037
20, Private,165097, HS-grad,9, Never-married, Craft-repair, Not-in-family, White, Male,0,0,40, United-States,e6057c65-e154-48fb-985b-122fc3d3ce3f
26, Private,403788, Assoc-acdm,12, Never-married, Other-service, Own-child, Black, Male,0,0,40, United-States,13e7b65f-2663-4d26-91f3-1f25aa82c708
41, Self-emp-inc,114967, Assoc-voc,11, Married-civ-spouse, Exec-managerial, Husband, Black, Male,0,0,40, United-States,85f5ec2f-9ab8-416f-90f7-1afbd56085dc
21, Private,206681, Some-college,10, Never-married, Sales, Own-child, White, Female,0,0,15, United-States,b241fbae-c888-4885-87c7-041d7c1d81dc
62, Local-gov,197218, HS-grad,9, Widowed, Other-service, Not-in-family, White, Female,0,0,18, United-States,96df5fbd-8f71-4b2d-b828-9e45b3e3d15c
18, Private,132986, 12th,8, Never-married, Other-service, Own-child, White, Male,0,0,10, United-States,ec60ad11-a96d-4989-9496-ff365aed992a
39, Local-gov,164515, HS-grad,9, Divorced, Adm-clerical, Unmarried, White, Female,0,0,40, United-States,2f8282f5-db87-4c23-8954-a3ee33297b1b
45, Local-gov,234195, HS-grad,9, Divorced, Adm-clerical, Unmarried, White, Female,0,0,35, United-States,36bbe692-1ce4-454e-96d8-afbea5dde440
31, Local-gov,144949, HS-grad,9, Divorced, Craft-repair, Unmarried, White, Male,0,0,40, United-States,894b82fe-3abe-44ca-b556-07da1c897568
29, Private,150717, Assoc-voc,11, Never-married, Exec-managerial, Not-in-family, White, Male,0,0,40, United-States,ee6e6ccf-b854-4560-a978-de5801647768
47, Private,205730, HS-grad,9, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,56, United-States,76d7025d-5abf-40b8-82a7-8b2725a724b4
18, Private,242615, Some-college,10, Never-married, Adm-clerical, Own-child, White, Female,0,0,15, United-States,cb26b18d-99ef-443e-afcc-3585d0a634b5
45, Private,169180, Some-college,10, Widowed, Other-service, Unmarried, White, Female,0,0,45, United-States,c4159b6b-bd93-40d6-83c9-faae4bdeac15
27, Private,357348, HS-grad,9, Separated, Other-service, Unmarried, White, Female,0,0,50, United-States,a1eda8b5-00b6-4561-ae14-b1e4e122a4e4
31, Private,137444, HS-grad,9, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0,0,40, United-States,c8dcf233-6ffd-4d14-adaf-02363d3f361b
47, Private,183522, Some-college,10, Married-civ-spouse, Exec-managerial, Wife, Black, Female,0,0,40, United-States,12c1b31f-fd83-4886-93d5-9aa0b595df1b
75, ?,260543, 10th,6, Widowed, ?, Other-relative, Asian-Pac-Islander, Female,0,0,1, China,536e5ed9-c261-4f82-8748-3762b7af789c
21, Private,145964, 12th,8, Never-married, Farming-fishing, Not-in-family, White, Male,0,0,40, United-States,3dfb824d-07bd-40f2-8a77-323bd6bff17e
50, Self-emp-inc,175339, HS-grad,9, Married-civ-spouse, Craft-repair, Husband, White, Male,0,1672,60, United-States,42d5773f-3037-45ec-b339-0c8da710ce4b
61, Local-gov,321117, HS-grad,9, Married-civ-spouse, Protective-serv, Husband, White, Male,0,0,40, United-States,f4ceacf1-e51e-4dfe-b3f6-5a5d9d3341d7
41, Private,112763, HS-grad,9, Widowed, Sales, Not-in-family, White, Female,0,0,40, United-States,72baac46-46df-46cb-8353-984046d9ea30
19, Private,389755, HS-grad,9, Never-married, Handlers-cleaners, Own-child, White, Male,0,0,16, United-States,85b31083-7096-4eba-9b80-471e38d98d8e
37, Local-gov,247750, Assoc-voc,11, Married-civ-spouse, Protective-serv, Husband, Black, Male,0,0,40, United-States,26d32b47-bc21-437d-bede-33142545bfdc
58, Private,142326, Bachelors,13, Divorced, Prof-specialty, Not-in-family, White, Female,0,0,50, United-States,b9ca4b98-7a9e-4809-a228-0032f80d2e64
48, Local-gov,115497, Some-college,10, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,40, United-States,8b53689e-ae44-4ac0-bc72-fab1899c569a
26, Private,378322, 11th,7, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, United-States,7cf67324-d32d-40cf-b4aa-f721902d1e62
27, Self-emp-not-inc,65308, HS-grad,9, Married-civ-spouse, Farming-fishing, Husband, White, Male,0,0,50, United-States,cf3eb42a-db7f-4a59-b822-a5bf324ef53e
67, Private,288371, HS-grad,9, Married-civ-spouse, Sales, Husband, White, Male,0,0,40, Canada,d1bfeaac-045c-43e2-925e-e321ee64875f
59, ?,254765, Some-college,10, Married-civ-spouse, ?, Husband, White, Male,0,0,40, United-States,e56ca545-d230-419b-afc9-91ec97674161
28, Private,269786, HS-grad,9, Married-civ-spouse, Transport-moving, Husband, White, Male,0,0,40, United-States,0293bc43-d74f-4f89-a3aa-3858ef5eb77f
46, Private,403911, Assoc-voc,11, Married-civ-spouse, Craft-repair, Husband, Black, Male,0,0,40, United-States,ee3f3747-fd98-4c3d-99c9-06eac1608888
76, Private,93125, HS-grad,9, Married-civ-spouse, Sales, Husband, White, Male,1424,0,24, United-States,03abbba5-9d0a-4711-bb1c-2d608b8d5d65
61, Private,160062, HS-grad,9, Married-civ-spouse, Adm-clerical, Husband, White, Male,0,0,40, United-States,f7188adc-fb51-4369-b828-f9a54a6353f0
42, Local-gov,255847, HS-grad,9, Married-civ-spouse, Transport-moving, Husband, White, Male,0,0,40, United-States,6c7ff659-b2ee-4ae0-9aeb-d2abddaf1e0b
23, Private,330571, Bachelors,13, Never-married, Adm-clerical, Own-child, White, Female,0,0,25, United-States,17fa0b47-b1ec-45e3-bba4-7d656a4d0286
49, Private,183013, HS-grad,9, Married-civ-spouse, Farming-fishing, Husband, White, Male,0,0,40, United-States,a1035e67-0665-4166-85f6-43501d59f6a2
39, Private,139906, HS-grad,9, Divorced, Other-service, Unmarried, White, Female,0,0,81, United-States,5d015daf-653f-45e4-8f74-08431a11a856
53, Private,346253, HS-grad,9, Divorced, Sales, Own-child, White, Female,0,0,35, United-States,fc58d916-2c59-4f54-bb21-addcd69128e7
40, Private,137142, HS-grad,9, Married-civ-spouse, Sales, Husband, White, Male,0,0,60, United-States,01e3598c-4c40-4c74-85d4-3a8a9e612eaf
33, Private,219838, 10th,6, Married-civ-spouse, Farming-fishing, Husband, White, Male,0,0,40, United-States,2a8dec39-0270-41a6-9bb1-52a3b8bc9fad
34, Private,94413, Some-college,10, Married-civ-spouse, Handlers-cleaners, Husband, White, Male,0,0,40, United-States,75dbd7e8-e12a-4dd5-ab33-43bf5f182d44
24, Private,241951, HS-grad,9, Never-married, Handlers-cleaners, Unmarried, Black, Female,0,0,40, United-States,da28f831-8fc3-452a-b82f-1fec45e0e641
21, Private,176486, HS-grad,9, Married-spouse-absent, Exec-managerial, Other-relative, White, Female,0,0,60, United-States,662a6623-c838-4f07-8a2d-890e185e640b
41, Private,103980, Some-college,10, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,52, United-States,ef90db7a-84f1-4e29-9a75-8f9d76827871
44, Private,275094, 1st-4th,2, Never-married, Other-service, Own-child, White, Male,0,0,10, United-States,2f9dffe0-6ab0-4271-85d7-6cade8cda15a
27, Private,369522, HS-grad,9, Never-married, Machine-op-inspct, Own-child, White, Male,0,0,45, United-States,b85970f7-a237-430a-b1fa-aa692d5b8ca0
49, State-gov,154493, HS-grad,9, Divorced, Exec-managerial, Unmarried, White, Female,0,0,44, United-States,1eda0e03-296a-4987-9c0a-f0d5d3e64cbd
30, Private,205950, Some-college,10, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0,0,40, United-States,54619afa-569f-4c00-9ed5-7808967ad4a3
40, State-gov,40024, Prof-school,15, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,38, United-States,440dbd94-c567-467e-a2dc-0bc105c29288
41, Private,469454, Some-college,10, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, United-States,269f1cab-aec1-45f7-8c37-4160e0b7422d
44, Private,204235, HS-grad,9, Married-civ-spouse, Transport-moving, Husband, White, Male,0,0,40, United-States,c05f606c-e7ca-4df5-88a3-f8f7ddf120d0
40, Private,43711, HS-grad,9, Never-married, Machine-op-inspct, Not-in-family, White, Male,0,0,45, United-States,3c89df77-af23-48aa-9acf-1a828de1e090
61, Federal-gov,60641, Some-college,10, Married-civ-spouse, Adm-clerical, Wife, White, Female,0,0,30, United-States,e009d476-f473-4557-a96d-63685d003e8d
32, State-gov,159537, Assoc-acdm,12, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, United-States,612013ab-fe42-4a8c-be92-e06d5d99fc59
42, Private,191765, HS-grad,9, Divorced, Other-service, Other-relative, Black, Female,0,0,35, United-States,e493c9df-5792-4273-8bcf-69a21ae25c61
35, State-gov,177974, HS-grad,9, Married-civ-spouse, Protective-serv, Husband, White, Male,0,0,40, United-States,45e5307d-c7c1-45b8-ab85-7547e88ccd47
32, Local-gov,144949, HS-grad,9, Married-civ-spouse, Protective-serv, Husband, White, Male,0,0,40, United-States,ae53e88a-1db7-4de3-8967-7a884a8874a0
19, Private,197714, HS-grad,9, Never-married, Sales, Own-child, White, Female,0,0,35, United-States,b20ae922-201f-4159-b80f-056698c73fef
62, ?,54878, HS-grad,9, Widowed, ?, Not-in-family, White, Female,0,0,25, United-States,88b812bc-186a-4e04-a684-994795fee7e1
20, Private,249543, Some-college,10, Never-married, Protective-serv, Own-child, White, Female,0,0,16, United-States,37974af9-9dec-4b93-a208-bf08d3e73f51
22, Private,100587, Some-college,10, Never-married, Other-service, Own-child, Black, Female,0,0,15, United-States,8483a69d-58da-453e-b8cc-753a8c264040
41, Private,131591, HS-grad,9, Married-civ-spouse, Adm-clerical, Husband, Black, Male,0,0,45, United-States,d21d861f-95df-4412-84aa-0b316eb05fe6
50, Local-gov,92486, Some-college,10, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, United-States,699b4371-4d2c-49a1-9c82-3c94803ca725
48, Self-emp-not-inc,65535, HS-grad,9, Married-civ-spouse, Farming-fishing, Husband, White, Male,0,0,50, United-States,a59448ca-1702-4e46-87f8-02d32a7eb423
30, Private,110643, Masters,14, Married-civ-spouse, Adm-clerical, Husband, White, Male,4386,0,40, United-States,204ad034-1080-49c9-8c2f-45ac21443bb3
24, ?,412156, HS-grad,9, Married-civ-spouse, ?, Wife, White, Female,0,0,40, Mexico,ac203d6f-aaa1-46d1-b705-4f2708a0eee6
29, Private,91547, Some-college,10, Never-married, Sales, Not-in-family, White, Female,0,0,40, United-States,ac076081-4f77-4702-bb4b-bfc45adaa6d3
31, Private,112627, HS-grad,9, Married-civ-spouse, Transport-moving, Husband, Amer-Indian-Eskimo, Male,0,0,40, United-States,378b445a-b9e4-4eb5-bbe9-ac9aa7d8bac6
37, Federal-gov,334314, HS-grad,9, Divorced, Adm-clerical, Unmarried, White, Female,0,0,40, United-States,a842a68b-d00e-4d0c-b746-f32b0270b5de
31, Private,373432, 9th,5, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,43, United-States,97a7f166-dd5a-4f0d-93d0-ab207f988869
59, Private,258579, Some-college,10, Married-civ-spouse, Transport-moving, Husband, White, Male,3103,0,35, United-States,1e0c1b98-c14d-416a-aa86-17a5850afaed
80, ?,281768, Assoc-acdm,12, Married-civ-spouse, ?, Husband, White, Male,0,0,4, United-States,01de8cc7-45c6-445c-8010-253e622554ee
51, Self-emp-not-inc,94432, HS-grad,9, Married-civ-spouse, Farming-fishing, Husband, White, Male,0,0,55, United-States,999c33ff-353c-4377-b05a-3b9c6425f73f
28, Private,286452, 10th,6, Never-married, Machine-op-inspct, Unmarried, White, Female,0,0,40, United-States,a93996d4-1ae4-4c1c-8850-c89dfa2035fb
42, Private,100800, HS-grad,9, Never-married, Craft-repair, Not-in-family, White, Male,0,0,40, United-States,a4278986-fe86-49b0-a455-d98290a38411
17, Private,184924, 9th,5, Never-married, Handlers-cleaners, Own-child, White, Male,0,1719,15, United-States,ac7e02b2-4752-48a6-80a0-c22f6bea36f4
46, ?,202560, HS-grad,9, Married-civ-spouse, ?, Wife, White, Female,0,0,40, United-States,4be17b0b-8cb9-4cd7-891d-b23c775cc913
33, Private,163392, HS-grad,9, Married-civ-spouse, Prof-specialty, Husband, Amer-Indian-Eskimo, Male,0,0,48, United-States,f2a7a5bf-7d64-4f3c-9a6a-55eb53cfc4d5
57, Private,182062, 10th,6, Married-civ-spouse, Other-service, Husband, White, Male,0,0,40, United-States,8b38dc45-ae46-4fd4-a067-eec3cb58afec
63, Local-gov,379940, Bachelors,13, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,40, United-States,50037e91-c091-4bd2-a958-30778f2780fc
52, Private,180881, Bachelors,13, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,40, United-States,3c87aee1-c2f0-4a65-81f5-441ab820b691
68, ?,146645, Doctorate,16, Married-civ-spouse, ?, Husband, White, Male,20051,0,50, United-States,1b4b1053-a7fa-44fe-9611-c9454dfd82f1
40, ?,507086, HS-grad,9, Divorced, ?, Not-in-family, Black, Female,0,0,32, United-States,c318b07c-f28a-4036-a735-0dfd4cb4df6a
19, Private,238474, 11th,7, Never-married, Machine-op-inspct, Own-child, White, Male,0,0,40, United-States,eea6aba0-d097-4d19-9db2-868593c29213
59, Private,24384, HS-grad,9, Widowed, Priv-house-serv, Not-in-family, White, Female,0,0,40, United-States,b3d44d45-5d96-4c30-b7aa-a7fb282d6e18
33, Private,198660, Bachelors,13, Married-civ-spouse, Sales, Husband, White, Male,0,0,50, United-States,cec592a1-1af0-4438-8016-143345ab54f3
21, Self-emp-not-inc,318865, Some-college,10, Never-married, Other-service, Own-child, White, Male,0,0,30, United-States,11f3626e-bc2a-4588-878d-10a62ba1f361
31, Private,84130, Some-college,10, Married-civ-spouse, Adm-clerical, Husband, White, Male,0,0,50, United-States,44113b73-4ca9-4649-9203-3595706fd4e2
38, Private,96185, HS-grad,9, Divorced, Other-service, Unmarried, Black, Female,0,0,32, United-States,f143f903-5d5d-40e6-8099-fa122bdcd6b9
81, Private,201398, Masters,14, Widowed, Prof-specialty, Unmarried, White, Male,0,0,60, ?,672dc9a3-e8d0-47ed-b072-c46db37934e6
36, ?,370585, HS-grad,9, Married-civ-spouse, ?, Husband, Black, Male,0,0,40, United-States,b174f7e2-3328-4f2e-aa22-28067b4acefe
62, Self-emp-not-inc,173631, Some-college,10, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,70, United-States,480739e3-c7e8-4738-ab93-d27747e62a27
35, Private,170263, Some-college,10, Never-married, Tech-support, Unmarried, White, Female,0,0,40, United-States,f06d8731-7fff-440c-8282-5f5dee4e3524
37, Private,100508, HS-grad,9, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, United-States,a112e86c-86d9-47cb-955b-e02c47ba4452
50, Self-emp-inc,167793, Prof-school,15, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,2415,60, United-States,810147ac-2bc2-4cba-8194-bee923f0af0f
46, Private,219021, HS-grad,9, Married-civ-spouse, Transport-moving, Husband, White, Male,15024,0,44, United-States,829813b0-b288-4c39-a41e-5dc5697cc9cd
31, Private,132996, HS-grad,9, Married-civ-spouse, Prof-specialty, Husband, White, Male,5178,0,45, United-States,2c134f5e-05b8-43ba-a986-acf2606c810a
18, ?,236090, HS-grad,9, Never-married, ?, Own-child, White, Female,0,0,40, United-States,f1dafb43-38f1-4612-8487-88522e42a544
42, Private,123816, HS-grad,9, Divorced, Machine-op-inspct, Not-in-family, Black, Female,0,0,40, United-States,8397d0a0-3675-4951-a5b6-14577a1d6f32
23, Private,197387, HS-grad,9, Never-married, Craft-repair, Own-child, White, Male,0,0,37, Mexico,d34cac60-57a7-424e-aa53-3cea48bed3e3
20, Private,205895, Some-college,10, Never-married, Sales, Own-child, White, Female,0,0,20, United-States,742f6551-c12b-4d49-947c-a295c9643e82
20, Private,88231, Some-college,10, Never-married, Adm-clerical, Not-in-family, White, Female,0,0,40, United-States,7beb83c7-56cf-4602-a656-1f06a69e446c
58, Private,183810, HS-grad,9, Married-civ-spouse, Other-service, Husband, White, Male,0,0,24, United-States,fa62737c-6928-4527-b326-27c0abd4816e
37, Self-emp-inc,163998, Assoc-acdm,12, Married-civ-spouse, Sales, Husband, White, Male,0,0,50, United-States,b5f45189-e7f0-40fb-9bcf-a6567eba8a56
28, Private,115549, Some-college,10, Never-married, Machine-op-inspct, Own-child, White, Male,0,0,60, United-States,a164510a-8b79-45bc-8ac8-511f059b9d2e
35, Self-emp-inc,135289, HS-grad,9, Married-civ-spouse, Other-service, Husband, White, Male,0,0,60, United-States,f3deb5a7-3774-4b7d-bfa5-c9251cad131b
17, Private,721712, 10th,6, Never-married, Other-service, Own-child, White, Male,0,0,15, United-States,474df0c7-d473-421c-bad7-c50ca3750ddf
35, Private,30673, 12th,8, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,84, United-States,1b990fd3-3133-4077-91b6-a65bf69e4bc5
24, Private,51973, Bachelors,13, Never-married, Prof-specialty, Own-child, White, Female,0,0,20, United-States,2e50a947-713b-49d4-8ada-96671c662df1
24, Private,442274, HS-grad,9, Never-married, Exec-managerial, Own-child, White, Male,0,0,40, United-States,166ed058-d18f-47c0-8e15-7dd9868e03ff
56, Private,178353, Some-college,10, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,40, United-States,9418e006-48a8-4f62-a144-4f03ce978a73
44, Private,198096, Bachelors,13, Married-civ-spouse, Sales, Husband, White, Male,7688,0,40, United-States,4191efdb-aec6-4b25-aaab-5052e500f761
34, Self-emp-not-inc,56460, HS-grad,9, Married-civ-spouse, Farming-fishing, Wife, White, Female,0,2179,12, United-States,63a75656-9c5b-4146-b42f-9914eedeab57
48, Self-emp-not-inc,243631, Some-college,10, Married-civ-spouse, Craft-repair, Husband, Amer-Indian-Eskimo, Male,7688,0,40, United-States,5487c487-8c19-47df-b2e0-9ac01e48fa87
23, State-gov,56402, Some-college,10, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,30, United-States,e40aff89-9b2d-4af3-942f-61bd151c7eac
56, Local-gov,255406, HS-grad,9, Divorced, Exec-managerial, Not-in-family, White, Female,0,0,40, United-States,b71ba5fd-a29d-48a0-b5ee-c910dd298161
17, Private,297246, 11th,7, Never-married, Priv-house-serv, Own-child, White, Female,0,0,9, United-States,54da039e-e757-4614-9663-6b0e06e30479
34, Private,152453, 12th,8, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, Guatemala,e5b35b76-46b7-41ad-afec-7f38f65f3325
37, Private,140673, Some-college,10, Married-civ-spouse, Sales, Wife, White, Female,0,0,40, United-States,b5fa1d32-71af-4ebd-bc87-83908124fa1d
49, Self-emp-not-inc,162856, Some-college,10, Divorced, Exec-managerial, Not-in-family, Amer-Indian-Eskimo, Female,0,0,40, United-States,aed495dc-ab05-4e4f-b299-09b6b6b475cd
55, Private,132887, HS-grad,9, Married-civ-spouse, Transport-moving, Husband, Black, Male,3411,0,40, Jamaica,315e3313-dc4d-49aa-9954-7aa8f8345c14
25, Private,131463, Bachelors,13, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,40, United-States,29c3ced9-91c8-4243-bed2-0fd633d37b35
38, Private,255621, HS-grad,9, Married-civ-spouse, Other-service, Husband, White, Male,0,0,40, United-States,0ad07313-819a-444e-8cc7-3b2f33aaee87
37, Private,38468, Some-college,10, Never-married, Adm-clerical, Not-in-family, White, Female,0,0,40, United-States,b6d93bd1-b1ff-4d76-968e-16fa7f7ea764
