worker_id,income
7fd53715-e39e-43e2-a8b6-02621bd8a1e7, <=50K
facaa629-8c5d-4a3b-8074-a4ebc4086375, <=50K
0bf2c086-989c-4419-8b25-5e578847b6fc, <=50K
a754c889-e957-4f6f-8ccb-e6e3c38a9194, <=50K
2418384a-cafb-484f-84f6-fdba204f78d7, <=50K
16ce8e02-377c-4416-a009-5cf9411364eb, <=50K
9d89639b-057f-4bfa-b195-7180bf821a48, >50K
5b1931d5-bc53-449e-9fc6-a9f19e9635d4, <=50K
5843597d-38fb-4dc8-9153-27a675c57867, <=50K
3490dd99-563f-4eca-a418-6a564a639b28, <=50K
e159ec2f-68ec-46de-bd5b-71d23095eca3, >50K
926a1541-5af6-44b8-a01e-40d3ab296f27, <=50K
b2d634c6-43d9-4fe5-87bb-16239cd43dc5, <=50K
e6cb4719-7a6c-4782-bf01-e0473717388b, <=50K
3d011535-e62a-4a51-898f-c6a0f6b3651e, <=50K
10512d4e-8ae0-4ee8-b0d5-c94fcb94c156, >50K
5a580915-3e72-45c1-a816-746aa31f883c, <=50K
e3709027-e8f2-463b-863e-375625157acb, <=50K
7a613636-aa2e-46ce-8b95-3dc8cac7e9e1, <=50K
5c514f24-888b-4eac-92ea-3ea9fd216970, <=50K
3940fa5a-ba80-4289-9763-f42187200d0d, <=50K
9424e751-e88e-4cf5-bfa7-8db8418dc327, <=50K
b184dd4c-9f58-4092-a497-f10b0e1a74c5, >50K
90d30cca-fabd-4b9b-8c76-0a5ef03e5c54, <=50K
7cad2cbe-a798-41ef-96a3-5bf991a235d0, >50K
a51f9f27-5ef8-40c2-bc99-8f7c2eaa19f0, <=50K
f0e09318-d853-4d0a-bfc9-fffbf72a48ea, <=50K
d4acb78c-6259-403d-9da5-f817fbd35619, <=50K
4cbfc93d-d541-4dd9-880a-d1fefe5a115d, >50K
d8d42c04-6ce5-491f-a7ee-3d423a74fab8, <=50K
8d602bff-e0ab-459a-aef4-d8ed7e5958d7, <=50K
8d60cc19-bade-475a-a5ca-cc109fdc33a5, <=50K
587c19d5-6172-4d06-a27a-a0c7aa200d8e, <=50K
cb678d0f-08ea-4f67-b9c1-bda4e21334bd, <=50K
82b2bc01-3bca-42ce-a5fe-9505ec2ef5b6, <=50K
fdd098ba-0697-4d0b-9386-8c330e432140, <=50K
7291e1e8-e2eb-473c-9a2d-b539418bc721, <=50K
cf94aa94-b797-45eb-a486-b9d15760f326, <=50K
c762096f-e6d9-445a-90b3-7d9c0dc6412e, <=50K
8d30498a-954f-4ea4-87a3-d74c7961f790, <=50K
99495411-23cd-440f-bd1d-2043316049fb, <=50K
800c136e-5260-45fc-af7b-011c6a76711f, >50K
db2c3af5-400d-43a3-8a9d-b69c222a59ca, <=50K
b9723252-ab98-48c3-8608-d9720ff709c2, >50K
a6d21194-0524-48ce-a7c2-cc62f24e374e, <=50K
3a9ef3b4-d124-46e1-a7be-bc70b4bc251b, >50K
54a457de-1b7d-4949-b019-d53b86c86fa8, >50K
1089951f-bdae-44d6-aa9c-656acb897932, <=50K
f8458a4c-6690-45fc-9eed-18d0b9ff3e38, <=50K
ace04592-8c2a-41e9-80e5-e343b5fd10fc, <=50K
6f89251f-d887-4030-a499-acdaab1f4511, <=50K
8a6309a3-7f40-4041-8808-2bfc140dc058, <=50K
fe013df6-06e6-40cd-a8b2-0cbfff9ad7fb, <=50K
832b450d-126c-47cc-a43f-4c6fb9a54d96, <=50K
01b9be98-07f4-4ab1-ad72-0457c784a187, >50K
60e0705d-4bb6-47a6-8647-43e492762914, <=50K
07aeb9ec-b000-4c74-abee-e78abbeba9f6, <=50K
347a9ccc-4125-4723-9836-b2703d542330, >50K
64d296ba-0a6d-44db-8e78-ed3e3c35f8d0, <=50K
2ba9e6ab-36c7-40f5-8eb4-2986b67da4e1, >50K
45d69251-f251-4bb7-9ad2-4f11d68457bb, <=50K
9653aed7-2702-4fb2-8b59-a6672b95356e, <=50K
f90060b1-58e9-49e2-8c93-c622e6e5a1ff, <=50K
bd56d864-e312-4fba-bfee-ea696c192d11, <=50K
4cb43ce6-edf0-47ae-984a-a30911772bc1, <=50K
ef072877-a355-45c4-ac4e-945c028490c0, >50K
23d381df-4ce3-4682-a7c9-91dd0c11c6be, >50K
3115352e-4dde-4357-ab8b-fc4ef42ada71, <=50K
0a08383a-e16b-436c-b13b-f6dbac07761f, <=50K
7bd55a8b-ed39-46ab-befa-0dab165cf71d, >50K
bcb9956d-5875-44c8-b1bb-43899044f067, <=50K
6b043c44-9043-4081-b043-b4b370b64845, <=50K
59fb29ac-cafc-460b-943e-10d119e24c48, <=50K
d288b113-96f0-44e8-8537-e50e1fc9b2b7, <=50K
d9e4c8e4-6214-4f2a-b553-5754c82ef6c0, >50K
1ac18ba3-f615-4d88-8d84-fb1935e1f88a, <=50K
6daebc7b-40e8-4136-8a6a-8851a968efd0, <=50K
fe69664a-4652-45d4-9a68-b4acc5586daf, >50K
7d4635e8-4521-4484-9c09-058335ba23e6, <=50K
b7960018-73a2-4ef7-8388-5e6bc8cad14b, <=50K
5ab9009f-495f-4360-a29a-36395cc7c61e, <=50K
49e81b28-59d8-4e11-a168-a3d944b2b9d1, >50K
aa517c13-03d0-4389-8619-87cbb6a8fc13, <=50K
ca440aa3-d81f-40e4-9184-5b77663cbf25, <=50K
b68cc5ff-edde-48cc-aae8-ccec334ab39e, <=50K
55201c35-7bb0-46d6-8c2a-2e657ac29cd2, <=50K
3d63cee6-5dcd-4f85-8597-5831fe972a8e, <=50K
7bfd188b-7b98-4716-9d26-aedaed9acc8b, <=50K
d61280b9-3984-412f-a646-1e51277cbddb, <=50K
29cde4b3-476f-45ec-92cd-ac887f8e23fd, <=50K
c04cb197-9c5e-4572-8a65-725b4a875fa5, <=50K
45c36d0a-8538-4ceb-9c88-505b97e861ba, <=50K
c3630b3c-2230-4a4f-8d01-10314940dc28, <=50K
880f6a55-1e21-4482-ac21-51271a489b1f, >50K
d3c68145-d7dc-48a2-bc8c-867c1a50e5c4, <=50K
a9e3aaf6-4baf-4133-9d1b-0d08b3de1df9, <=50K
d05c1f68-cdbf-44da-ad50-da3d48655733, >50K
a8bdaf13-2cce-474b-be94-edb20287e94f, >50K
9ad746a0-a590-4416-8b7f-5ae0496c3226, <=50K
dfcdcc20-1ac1-4ee6-a2a8-ac1ee16501ac, <=50K
548896f1-381a-47d0-a985-8ca4f71c4eda, <=50K
fad9b3bc-9b2f-4329-912d-110a478dd3c0, >50K
a506b5ee-a404-4c8f-a386-12ffd52d7d64, <=50K
1c0c9fe2-bb38-4104-bd89-9d947ce8757b, <=50K
f0ef6eba-c324-4ce1-99eb-dd89fba30d1d, >50K
105dd0b4-238b-465e-99d6-6a8bf5dd8be0, <=50K
5239e5a1-7906-4645-a2e9-02ca672d8a57, >50K
680588a3-158f-4d75-80b6-a46d87beae80, <=50K
35da1d92-07ed-4b4b-bd6a-ce13289c40bc, <=50K
8d79c65b-64c0-4c31-811d-3e8f2ede134e, <=50K
d9e0e720-7a62-4140-a303-8e77bcafc056, <=50K
7c6ea277-8859-4dfa-96b4-4e99e45f8a19, >50K
0e577b77-2208-4405-9977-0669967fdcf9, >50K
bc10d841-bb9c-4450-b3bd-f3072dd82617, <=50K
710cbaa2-76c3-4c0c-9e3f-5241e298d187, >50K
118b96e3-a4db-42bf-add6-a7b41efdde74, >50K
967d4e01-29c3-4c16-9a38-62d6336ebe07, <=50K
7e3bb6f4-7f6a-46ae-8007-214046b0ccf3, <=50K
1239d405-42e9-4875-b789-3ac7dfaee166, <=50K
2b1f30f9-c80e-4e6d-bdfe-4707d16d4e49, <=50K
f16aa5b8-cfa6-4f60-ae03-d2faafba3135, <=50K
99ec3e01-d384-4420-b824-132cb7deae57, >50K
59edef11-3261-4730-9cf3-176720d36132, <=50K
40fd5311-fedb-4d42-b4e9-0a00a853037c, <=50K
40e6bcea-84d8-4f3a-8c27-f61ea2a7334c, <=50K
c44de4b8-5d6d-48c9-a084-69f0ca7590ff, >50K
f79da378-7cf0-4a9b-a001-aaae044627ed, <=50K
aec20aab-30fe-4cb7-bc94-4a37fffda5cc, <=50K
4d9a6d31-fc0e-48a5-ab5e-b7c0a705c5c5, <=50K
d31b69b0-2eeb-499a-96c6-a3578233ffd7, <=50K
2b809ece-af32-4164-98bb-5e3cd5371610, <=50K
1b30c5b2-6c33-4528-95ed-bb8c80247485, <=50K
db9d1516-333a-4130-91d6-a71698003274, <=50K
2b97af4c-4d4e-493c-9ae4-5bfd0500f0dc, <=50K
e3ee9b72-d06d-433f-b0e6-f3422d1dfa60, >50K
88e6f679-2f1a-4dd5-8c06-b5b46a5c52ee, <=50K
1d743c51-f488-4c57-94d1-fcff33124a2b, <=50K
aa268844-0e40-4172-b5b8-bbda76af578a, <=50K
6f9a8d88-9666-4203-8e61-8dccb4bf4991, <=50K
f719a013-a758-4edf-9ad4-089e326cf960, <=50K
e0dc64bf-04e7-42f3-92b7-7ceb12dad8a1, <=50K
392e3024-0365-46dd-88a6-2f86246cd6cb, >50K
cb6cf779-396f-4518-b7c2-b516df545477, <=50K
bc91ef31-bb3a-4c38-99a0-b1dcd9b23cc4, >50K
863d12b6-57f6-4b8c-9963-aea2554fcd1b, >50K
2730daf4-3943-4e26-b8b0-53f15ee652a1, <=50K
88833ea9-25d8-4679-8302-19b755a30d47, <=50K
4fadf635-cf4f-4c49-bf18-4551f8efefeb, <=50K
6b654694-1694-4308-be17-19010dafb138, >50K
39800e94-657b-4b87-b367-40ada3b298cf, <=50K
ae3e8e65-4878-40c1-b1d1-3e464567b1e8, <=50K
0f79bdb7-3795-4a1e-bb87-6e79f50f390d, >50K
c2f6f919-8f94-4226-8fbf-3a77cbc411eb, <=50K
0d3502e1-0e0e-47f3-941e-48a817217cb9, <=50K
a7cdd3df-7c88-4eba-aebf-560a334b3760, <=50K
f026e65e-3f0e-4059-9fee-6f342c286164, <=50K
f5498c7c-85d1-4acb-9508-4367681379c3, <=50K
f1041ead-8810-4b7d-9099-32157c829200, <=50K
e05e4904-f636-4f9a-a449-760b129f8a82, <=50K
35e79903-6f1c-4197-af39-d07b87893381, <=50K
fe2faac6-b88f-4d63-bff8-dc73471622fd, >50K
f164ab67-8683-4b34-8be3-701bf2ead1ae, <=50K
f2a3005d-a92c-4aaf-a103-2c5356ed5ed8, <=50K
72298344-ee45-4eb3-b3a0-13a910149ca6, <=50K
20052fc4-96ca-4c81-8bb7-a4319c85a720, <=50K
8c709ab2-4316-400d-a475-1da64257d1bd, >50K
bcd5fe15-1769-48e5-99fd-4c315153cfd6, <=50K
20f6946a-1573-4399-a8b6-0d22228fb289, <=50K
2392c0ff-90ce-465a-9f45-858652f97841, <=50K
0d6959bd-ef38-4132-ad0e-04391c249927, <=50K
8747de1a-cbad-4248-9648-47b92e7b175d, <=50K
4b772cf7-e78a-4594-9c2d-652b15570660, <=50K
f13705ab-70fb-47d5-a10f-7c5da02e1524, <=50K
a9fd1e44-372f-494f-8771-470150f5de99, >50K
5e7b69b5-d5ab-4980-9b07-ee9c5dec941e, <=50K
1bae9f36-8ed7-4148-868f-67ddf924a926, >50K
24bc3d10-66ef-4b9a-a9d9-237c5686198e, <=50K
205bcc7a-07e5-4e42-b674-b2f1f0485e12, <=50K
ce0913ac-d4e2-4e4a-9995-804da21c21a8, <=50K
04fc18dc-7169-426c-8c10-39e02431aee7, <=50K
42008329-48e2-4a21-baac-32125eedec8e, <=50K
569faa84-c1be-4fbd-ba9b-b07e0a715f08, <=50K
955a3eab-a6ae-42ae-bbd0-9a87740a919c, <=50K
4c033675-170e-4429-aad9-fe6e7ce5d958, <=50K
cc4766f6-d53e-4dfe-ae93-94a518480ce4, <=50K
e66cba58-7436-4c1f-87a6-abd255a2117c, >50K
04d0e2b1-cf5e-4eb7-a49a-49762d8e6883, <=50K
83dc0986-6678-4247-baa4-ddebeda68d43, >50K
349e2ed1-2a26-453d-af30-323fb6b4c11f, >50K
d01f2fe2-eacd-4cb5-9f61-01f3d9395d8e, <=50K
2f38118b-a5bc-4bc7-acd8-272ccd51d447, >50K
4da9a07e-bcb9-411f-a8c5-c1582abc5b7e, <=50K
2cdc8f2b-5a5a-4abb-9dc3-4b843a53790f, <=50K
a5503ce9-8900-4037-b689-4637a4a6d0f7, >50K
f3e4637e-05a3-4d44-83ee-d098b62419ce, <=50K
b619e0f0-2800-407a-9f8d-06c11a48bd78, <=50K
46461dae-f587-4928-8768-318873799bf7, <=50K
456e7dd4-c43c-4c5d-92e2-83a9132bf416, <=50K
b557634d-0aec-4ef0-aa23-d2dec2b10209, >50K
9b3ca619-8a11-4018-8d9c-8efa3c0cccf5, >50K
59a5d121-1e10-4051-a601-4e45d9b2ed91, <=50K
04ef2a98-b671-4f0e-8674-9f3ef4901d31, <=50K
ede47a03-d584-4654-bd93-1455d38669a6, <=50K
ba1c6e46-2fce-40e9-92f8-a74c5a025cff, >50K
17bc942e-1bac-4e10-ad5b-5a6378bc5fb3, <=50K
3f05077b-efa0-468d-96a3-be6d72f3d041, <=50K
3b53bfa6-6f20-4109-b745-44c2d2331259, <=50K
cefedf61-7bea-4902-90d0-9dee65f3f299, <=50K
4f6935d4-4b33-4db2-aeb8-033e0c2ee12b, <=50K
b6d6945f-60cf-4c53-ba6a-53addeedf4ba, <=50K
9b23c3ee-a7a1-4d3e-8061-e519e4a58788, >50K
7f8ff4ea-f1fe-4391-ab60-5e4c78fb0798, <=50K
f9ddd646-7297-4ee9-8649-dbf85e0fd20d, <=50K
5dbae99b-c159-4ab8-8662-2132eaf0d58f, <=50K
7af857f1-bd24-46c3-9e32-9f2f68b638bf, <=50K
7442a7c2-dd19-4376-8f71-f590f6e0bb14, >50K
9e453298-2936-4989-ada2-8a916cff8da6, <=50K
a8649334-77e8-4c8c-845b-dcad423ea765, <=50K
e1824119-960e-4bf3-85e1-f313f3168e2f, <=50K
136888f7-2884-4d22-a2b9-31249d1bb162, <=50K
586bf70e-800e-4c59-a634-64e95f5b21b3, <=50K
4d05f9a8-4d34-4199-a383-41a43c232ab3, <=50K
25e28e47-aa4b-4fbf-8949-852b9a2b3108, <=50K
577c8879-bf2f-4ae2-a0ae-419223a9df58, <=50K
d21440dd-5a02-4115-a020-9fe1bc937d1b, <=50K
f7c1695b-a1db-4290-a7b1-bfb692ba839d, <=50K
f693d2a3-80f3-45df-9dbd-ea1770148fe9, <=50K
f92d7ec9-e59a-47d7-b5b7-db379cfb7314, <=50K
43694f8b-aebf-4596-8800-e745de08c76e, <=50K
901d9f76-a3cb-4e91-8f72-d72309907475, <=50K
2f052f5c-b433-4e1a-b473-d8a0f958f4b8, >50K
47bd4a25-c25c-40e6-8e91-91de1db9b32b, >50K
f8a66435-7843-4819-9de1-4fc2ea2e8cf8, <=50K
37c8aad3-3648-449c-b5f4-65429aaed207, >50K
dd00acd2-0092-4f13-9ff5-ecd40a087437, <=50K
baed7358-c1ae-4250-a519-8c6dcd0da93b, >50K
89521a3f-7a46-4cf1-ab14-0ef422b5db9d, >50K
c3001317-1f22-44fe-9e49-86933224bcfa, <=50K
15b8fb37-5956-4959-9320-505760c56c36, <=50K
049cafe4-bda8-470d-8e1c-c8f2e325bc84, <=50K
0e038fcf-b0d5-4607-9cf5-ceaf13ef64e3, <=50K
d40eb1f6-c5e1-42cb-9ed0-4d32b2b81b3a, <=50K
d1a06781-77a5-4187-a139-cb2276d56af5, >50K
082b8b76-8bde-494f-8ba2-e9ad0a459e54, <=50K
b279cd6a-cc00-41be-aba8-d970271143b8, <=50K
9666480e-4fdd-4d4a-9623-445d4a3897da, <=50K
6ca0a629-19f7-42e2-96ca-9043c5ab4e0a, >50K
1f8a74a5-a08d-418a-93b3-20b7525504b7, <=50K
38480bb0-9c05-4e5e-8dec-a6bac4ba33c3, <=50K
27bc2dd0-f791-494a-8a78-61fc701e5e11, >50K
51c0bc0b-a0f5-4af4-9d7a-89f0406b6d07, >50K
36582c9e-023f-4d00-b20f-4bc426ed99a0, <=50K
3368c14c-e4e5-4d49-9153-b4fc43d5fe44, >50K
ad5d4b5c-411b-496a-8fb6-3beb2f58b338, <=50K
77ac2df8-afbf-47c5-b74d-c9ef1ab4e617, <=50K
ab9f4d21-f931-440f-bb17-671afbb16f74, <=50K
5cbcc3b9-582d-4a37-8d6b-56ab3f05ba5d, >50K
7e162344-1763-4450-a4c7-7d7734d37fde, <=50K
4153460d-aa72-4c16-85fa-5648ecd9bf2a, <=50K
fb922439-ed27-44ef-97e7-d9bacf39a364, >50K
095b4dc5-df3b-4564-bbed-c45b49a1a4c2, <=50K
3522b43d-608e-441d-b5ad-c7bbb922d778, <=50K
1430cddd-4180-4982-9eb4-c6e324823d99, >50K
ea6ea1e0-4200-4d99-90de-431412ca9c46, >50K
c676dd1c-5fb8-42fd-bc39-2757880a1751, >50K
db74290c-60f4-4255-85c6-f5216f01ceb6, <=50K
77d8bd9e-254b-4f5c-9c43-b12dd349278f, <=50K
c6377565-62ba-42b9-b387-0cc28932f7a9, <=50K
bd07965d-08a8-4acb-8024-62ef3bdb2573, <=50K
c47d19ef-1182-489f-af96-d24581abc412, <=50K
7e89c788-4b21-4a19-b2a8-76a7b5eeaa3c, <=50K
137ea269-1d52-4e53-a84b-3f9dbfb38a11, <=50K
45365f64-17f8-447c-ac72-56c3d36f6107, <=50K
9c342ecb-9c0e-49a9-a834-86cac946ed84, <=50K
d03a1f45-fb9b-43db-882b-1b1a734e2369, >50K
cd4e6328-b7dd-46bb-a223-53b130c05cbb, <=50K
fe91e4a6-c1c6-45d6-b5a9-115cac18defb, <=50K
3bf7a19e-d305-4330-86cd-a5511d8eb2a7, <=50K
578d8a19-c024-4a15-9b70-0878bacf1b45, <=50K
28a0af6f-5ff2-491b-9e10-2a58a26e7edc, <=50K
3dbaa17a-3972-43ed-a76e-fcfe4817b21d, <=50K
5b513a5d-31ba-4751-9ff8-1ade00acff1d, <=50K
7e20df20-f295-41e3-a9b2-37a024c3840e, <=50K
1db4aec0-2551-4da6-aa39-0fd032c5e30a, >50K
75eccb37-fdbd-443c-afe3-a9a19a0d05ec, <=50K
e511b4ce-e2fb-4de0-81f6-ccbfaf6d1434, <=50K
9827ad7a-ad7c-4205-98d2-6fa0e0151fe9, <=50K
b0452e9f-f9c1-4e85-9bf6-822b233f4093, >50K
f7a27dd8-38c4-44f8-8097-80cec2277380, <=50K
d3cb74c3-c2d0-4eac-bb77-01b0fd8d6020, >50K
7e1ea648-5052-4b3d-b1a8-7f8400835cfb, <=50K
932b0fa7-b9ac-433c-854b-da31be58b58b, <=50K
d40a3a2a-5aef-436f-8c41-6952c962bb01, <=50K
504f4254-1516-49d1-a2e1-74995d456fc6, <=50K
a7f37e84-160c-4913-ab84-7dc69a75f755, <=50K
5e9a889b-c6d4-4907-af07-098aed0ccab9, <=50K
a440150e-621b-4514-b028-955ac71b9757, <=50K
3e4f9082-4915-4e91-8d16-3b4e753ba7b0, >50K
c892780b-900c-477b-b7b9-3cd8da5a8249, <=50K
9c57f844-23c2-4433-9f32-62351459d9fa, <=50K
a4112db3-e185-463b-b685-d3a7fd2a438a, <=50K
348ea420-52df-4a59-9d4d-e375fc5f181d, <=50K
5f2429ef-58a1-42f2-8404-653b0586a5f3, <=50K
06adffbe-8454-405c-94e7-04ffa47dde13, <=50K
5b0ca88b-d63e-406d-ac7f-0853862300f2, <=50K
a4048b3c-9701-44f1-af31-bda810844146, <=50K
ca90d193-c49b-4caa-b11a-6acad1dff932, <=50K
38c17e52-af05-41d2-9fa3-9412454a6f64, <=50K
47bbfecc-13e0-4d46-a18d-159c99fe2e41, >50K
87a1e616-332a-4bac-a367-a95811ae087e, >50K
aec9ad8b-0055-4a0f-9e34-43325bc563fc, >50K
84139e9d-7905-4a51-9095-406af6c492f7, <=50K
c039948f-d63b-45dc-9a73-c95593f9f409, <=50K
02cdf86c-752f-464c-a443-10dbc66866bd, <=50K
8d9563ee-2d27-4b82-a1c4-1bc9d0f86e36, <=50K
3197dd9d-932b-4086-97b3-a69933d3bcc7, >50K
78b755ab-69f5-4f99-9312-4f4d28b82f28, <=50K
2b6662a3-57e0-475b-a77f-ff025fefd4f2, <=50K
a2447f0f-0906-4701-a33c-6fa738cd782c, <=50K
bd843b4e-a990-48f1-98cf-543bdc8b2a07, <=50K
0cde9543-1042-433a-9654-9521e2afe4f6, <=50K
a3a79423-07ac-44ea-8a16-7d94d1ae88d7, <=50K
942eaabd-47b0-4962-b0b0-53d7d74a6105, <=50K
f9524074-28b3-4d1d-8395-2cd9db90920f, >50K
7192582e-3ffe-4133-9fed-73c8dba7e3f7, >50K
06ab3cef-1eef-4d74-add7-505ab713cf5e, <=50K
dfc66736-7f5f-4b6a-9e6b-e1c9b45eaa19, <=50K
fac5d941-a7b1-4378-91cf-7723db750ce6, >50K
edef720b-1e79-4939-9481-de71087302e8, <=50K
b8e69552-6e34-486b-9498-093803b167cb, <=50K
42e1437b-7fbe-496e-92f5-cc60993924b3, <=50K
d09b2e1f-9812-4858-a965-12035ee8daaf, <=50K
6aa539d1-67cb-41b6-b5c6-13e0ad6d6391, <=50K
2fa074ea-03d4-4759-83c8-561862429a47, >50K
4feea186-be8c-47b9-8090-13187aff5e86, >50K
104e3b8d-cb91-47d1-a8b4-b1d7c193a834, <=50K
9e99a509-fb4b-4748-8199-7887c09ad843, <=50K
c879f55e-c2e8-41b5-b34f-929a087c7d50, <=50K
916d8f15-6af0-4dfc-981f-5571eec21ce7, <=50K
13d60864-a093-4867-92c8-cf6d45acae13, <=50K
c979aacf-8597-436b-b67d-ec1e2c0fa250, <=50K
73e12cac-5d30-405e-8e0d-c29cba63d736, <=50K
da5ef601-0d45-4f3c-86fb-9cb29a07af04, <=50K
6ec64f09-f21b-4fdc-883e-2f6150abcb4a, <=50K
60e0c46d-1631-44c0-a792-748e7be34736, <=50K
9253366b-614f-4999-bca4-04d0a54c0f49, >50K
6d03a3db-ad8e-4a1f-b9ba-1ff55a7391c0, <=50K
888fc6b7-3319-44d8-bea4-b549ffdd1be0, <=50K
6483205a-7697-4d64-9021-f7ee047aae17, <=50K
43355ebe-4a1c-4df2-b672-088b4d120d60, <=50K
8e0363de-74b6-4ddc-9d82-325c4f07c086, <=50K
38b68cfb-7597-4f79-9d1d-538f8360de8c, <=50K
7ef57b1f-1085-4791-acdf-baae21dc800d, >50K
9e9ffa81-def1-4b06-bd66-9742566f16f1, <=50K
b57ee8e6-2f84-423a-aa00-4b11a15c2513, <=50K
40903595-805a-4ecb-a1f6-281407f2e759, <=50K
02c13cd3-85ff-4231-b7b7-64462e34a9f4, >50K
2869cffe-eab3-431b-a8af-5e0e4b52dbec, <=50K
cf51b245-f21b-49e6-935b-f87455295edb, >50K
bf88636b-e7f8-4cff-8141-5691a519c5d4, <=50K
db88c528-6f35-4d09-890c-a163dc3d74f8, <=50K
11431d4d-666e-4e7c-9ea7-b52af7ef2240, <=50K
35554001-40bb-406c-a18f-c76677e2194a, <=50K
44358878-cea4-46bd-8a2a-f52e80144f5a, <=50K
b04e38f3-06ff-477e-b95c-c326b43f041d, <=50K
681419f8-240c-4eba-b603-53f3af72f286, <=50K
9037dfb3-59b5-4b8a-b56c-791ff3e05e85, <=50K
0547e53c-0918-4efa-9c14-2924da7607eb, >50K
abdd138e-cbbf-4d4c-8ac4-9d6673e8b70f, <=50K
ffaa5d03-32ab-4082-8509-aa045ebc5d19, >50K
b9a1ef28-6fbd-4e7d-9106-422d2b3f273e, <=50K
cf11bfdf-caae-43bc-8b10-14ba88328482, >50K
e6c35e60-6658-40a2-8e35-e9036be504e5, <=50K
e01a6125-c8f4-4313-bad7-946e3bc2f5ec, <=50K
ddd879c0-a606-4801-9aa1-d2a68c7e02d6, <=50K
2c18fcd0-2ee9-4c84-b823-3c1a8559d82f, >50K
a7a46581-5bd2-48e0-a703-7bfcefc68ffc, <=50K
49f21084-fc1f-4dd1-bb92-d3017b81ea53, <=50K
a810eec4-2229-4b0e-81a9-2f45048e4f71, <=50K
e1d9e330-62f8-4462-b4f4-98fa668c1de8, <=50K
b7a383f4-fdae-43dc-84fd-052d3b8c54d1, <=50K
acddef26-d389-459b-ae41-ad260b17331f, >50K
85239bd8-c108-496d-92ff-f3c042d343c4, >50K
c4a80338-0735-4a61-8862-eda7abb320d6, <=50K
9fea4242-856a-4008-968a-8031143908bb, <=50K
5c22e6d8-66a7-4e49-b322-02c0fa34f256, <=50K
48075850-5e7b-4d36-86fa-7802cbe3650f, <=50K
93d14351-dd49-42a7-860e-62eb57a4dde3, >50K
f7604798-6bb5-43eb-ac87-b2e79ab1605a, <=50K
bd0b28bc-2816-4d13-8049-836be52e80bb, <=50K
b0209f6e-3d4a-459a-92ac-7e843c1e6d1a, >50K
56abe7da-c4b7-435a-8084-5e1de8dfbbdd, <=50K
3c480a7e-af19-4ed9-97cb-870bdcec9dbe, <=50K
30191072-bd01-4946-93f8-f919e07d4d21, <=50K
bd4fc43f-e4bc-4486-ac16-4d1f43b98226, <=50K
21322550-9b12-4911-b161-7af076b06e74, <=50K
f22f8484-f390-43cc-bef8-d2f931e8e761, <=50K
9ab3e2a2-7672-41e8-a23c-9bc5835935fb, <=50K
87e64431-d83b-4ea8-b2bd-255ac5fc6667, <=50K
1f040b48-ee75-450e-8bda-5bb00d2ad967, >50K
f3703d9d-6f7b-4613-8bbb-8e951096a69c, <=50K
ed083277-294d-45d8-8696-edafb6951564, <=50K
f345e05d-eb72-416a-b5c7-80097044b3fd, <=50K
f63a621d-61b2-465f-96fd-f521ac5944bb, <=50K
821422e5-bd51-4dd9-9fb9-8ba538feef9b, <=50K
080d5134-0f3a-474d-b422-d35ba73c3e81, <=50K
69955bdb-e8b9-40db-9d1c-a869b66e5121, <=50K
f9b13ce5-a762-4023-803d-14265c246de5, <=50K
c5111338-4455-4d76-b1b7-e74f737112cb, <=50K
cb6a0c55-37a0-40a9-8c22-540fea59f553, <=50K
2c79299e-3a82-4311-86f5-044b8841f0c6, <=50K
3fd4833e-517a-4d28-a9c7-b2520884e065, <=50K
5b64206f-aee4-4c0f-a345-a74b72be7f59, <=50K
c0b31399-1715-4ac7-83f8-66d28aad9068, <=50K
98c115ab-5f65-4ccf-a461-70e866bd767f, >50K
abf8a0bf-bce5-4eb4-9b82-4b8422eaf5a3, <=50K
57264ccb-898e-4541-846b-5bafc7226c9b, <=50K
c74e1635-7749-4d31-b3d9-c2cbd52d720e, >50K
0268c9e1-9fd6-49d3-a564-49e50d603cae, <=50K
6e7001c5-71d5-44b9-a567-79b411deb722, <=50K
c09927d1-4383-4eb8-b38a-a3b020d3de6c, <=50K
bc6e52b3-08d6-40ab-a2a4-ffd64fee8948, >50K
4cb5cd93-bf35-4190-972e-a0a71422c9f2, <=50K
5754c32d-a0f3-4f53-bb13-51bd1e65279f, <=50K
8041bc49-2ca8-4cbe-93f6-ccb924e21afc, <=50K
855cdadf-e0d2-4b1c-abaa-fe57a54c7e86, <=50K
de5c4ce5-25e1-4316-b89d-4491644d2a77, <=50K
e4078db5-ea74-4b04-b432-54a7aacf9d54, <=50K
1c9e2adb-ef62-4677-86f1-ae8a83ced964, <=50K
23379478-ba05-4634-9365-8b7a3f2f2201, <=50K
a066a2b0-77cd-4b86-b33d-8d8e230d9825, <=50K
f6d95280-8d35-4869-b955-9e213a00e9a5, <=50K
42c3e0b0-822d-4b60-bb9d-be7394fd3b0e, <=50K
acc6e260-4cc3-462e-b7f8-2c5496124a65, >50K
c829c32d-d0ac-4dc9-bb2a-4f77630f29f6, <=50K
8efbb0cf-525e-4aa7-8857-f8d2f19b30d4, <=50K
086cd2a6-d5c4-4142-b947-461c3ed0d276, <=50K
57f4bad8-03d9-466e-9944-6d4c2560e008, <=50K
a98f0e42-5627-4009-8aa9-6f282e70bfbf, <=50K
