age,workclass,fnlwgt,education,education_num,marital_status,occupation,relationship,race,sex,capital_gain,capital_loss,hours_per_week,native_country,worker_id
22, Private,81145, HS-grad,9, Never-married, Other-service, Not-in-family, White, Female,0,0,25, United-States,46ea6c1a-9b03-4e89-aa84-ee0bd8428b91
29, Private,176723, Some-college,10, Never-married, Sales, Unmarried, White, Female,0,0,25, United-States,0ddc02a2-79e4-4eff-bcd8-592cc5b48986
46, Private,186078, Some-college,10, Never-married, Machine-op-inspct, Not-in-family, White, Female,0,0,45, United-States,64ec9365-7a9b-4e75-87f3-0586eb768e1b
51, Private,107123, 7th-8th,4, Married-civ-spouse, Transport-moving, Husband, Black, Male,0,0,40, United-States,7f9ac02a-9f59-44ef-9f88-690815cd238f
32, Private,349028, HS-grad,9, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, United-States,4fa57806-ad8a-4d3c-9be2-c40bbb28acae
20, ?,144685, Some-college,10, Never-married, ?, Own-child, Asian-Pac-Islander, Female,0,1602,40, Taiwan,32625055-53f3-4b9f-850b-3a4bea836533
46, Private,389843, Bachelors,13, Married-civ-spouse, Sales, Husband, White, Male,0,0,50, Germany,5edbcadf-b077-4455-8cd3-2e232acb88a3
40, ?,224361, 9th,5, Divorced, ?, Unmarried, White, Female,0,0,5, Cuba,92f99afd-da09-4b8d-83f2-112b56bc2363
20, Private,282579, Some-college,10, Never-married, Other-service, Not-in-family, White, Male,0,0,40, United-States,3660e192-ed4d-4142-99ce-b0af16d23700
40, Private,56072, Masters,14, Divorced, Prof-specialty, Not-in-family, White, Male,0,0,20, United-States,e2c5480c-bdb8-404e-ba7f-1fbc3e493562
30, Private,159442, HS-grad,9, Never-married, Other-service, Not-in-family, White, Female,0,0,40, Ireland,e022ba45-e8a7-4dbb-9b95-4dad027a0df3
28, Private,249571, HS-grad,9, Married-civ-spouse, Sales, Husband, White, Male,0,0,40, United-States,7f2f23a4-e86c-43f5-8cf8-1303a270db0f
28, Private,166481, 7th-8th,4, Married-civ-spouse, Handlers-cleaners, Husband, Other, Male,0,2179,40, Puerto-Rico,5f7704d7-5e1e-4778-aa83-32f51adf4598
36, Local-gov,117312, Some-college,10, Married-civ-spouse, Transport-moving, Wife, White, Female,0,0,40, United-States,509e3d0d-7735-4075-acbf-f2d79fd1a2af
45, Private,235924, Bachelors,13, Divorced, Exec-managerial, Own-child, White, Female,0,0,40, United-States,7de3e583-b813-47cf-9f69-f97eddeeb70f
45, Private,202812, Bachelors,13, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,40, United-States,cea6545c-59cd-4e90-b663-5dcbb66ed6e0
33, Self-emp-not-inc,249249, 5th-6th,3, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,50, United-States,4d5fd916-9398-48de-a499-27fa9ad5fabc
26, Private,291586, Bachelors,13, Never-married, Transport-moving, Own-child, White, Male,0,0,20, United-States,32fd7fb8-72b8-4b6a-9111-fb9ceb36cdd4
35, Private,219902, Assoc-voc,11, Never-married, Adm-clerical, Not-in-family, Black, Female,0,0,40, United-States,1f5004aa-91b7-4cf0-80f6-494c08fecc74
65, Private,469602, Bachelors,13, Married-civ-spouse, Sales, Husband, White, Male,0,0,15, United-States,cfb0d5b3-04dd-4dfd-9901-1ff9967f3935
43, Private,51506, 12th,8, Married-civ-spouse, Transport-moving, Husband, White, Male,0,0,40, United-States,83d3824a-3f1b-479d-809f-5fcdde98569b
44, Private,179136, HS-grad,9, Never-married, Sales, Not-in-family, White, Female,0,0,40, United-States,9391c70a-ea13-433e-b995-9192169bc80a
40, Local-gov,96554, HS-grad,9, Never-married, Adm-clerical, Own-child, White, Female,0,0,40, United-States,5ca86bf3-157f-4019-bba9-dbbab1327c65
58, Federal-gov,497253, Bachelors,13, Married-civ-spouse, Exec-managerial, Husband, Black, Male,0,0,40, United-States,8e85b8d0-00bc-4b46-837b-dba47fe5e58e
23, Private,200967, HS-grad,9, Divorced, Other-service, Own-child, White, Female,0,0,10, United-States,557aea80-244b-4c6c-8e9f-4584f7640835
46, Private,190487, HS-grad,9, Divorced, Priv-house-serv, Unmarried, White, Female,0,0,28, Ecuador,4f491c9b-1c85-4ca0-92b9-6008f6063c3a
51, Private,57101, 9th,5, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, United-States,ad2ba86e-7087-4e4e-8150-132b4288407e
43, Private,184018, Assoc-acdm,12, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,50, United-States,27970a5d-f846-4061-988c-0a23d55da233
37, Private,172232, HS-grad,9, Never-married, Other-service, Unmarried, Black, Female,0,0,30, United-States,db6e4f45-d3ee-442e-a1ea-9f86fa3343da
19, Private,183532, Some-college,10, Never-married, Handlers-cleaners, Own-child, White, Male,0,0,25, United-States,62243fb5-7a10-4fed-8edc-0b6654a9a010
49, Private,135643, HS-grad,9, Widowed, Craft-repair, Unmarried, Asian-Pac-Islander, Female,0,0,40, South,78c834e3-fd4c-49a9-9c68-c77f70b5da5e
20, Private,216436, Bachelors,13, Never-married, Sales, Other-relative, Black, Female,0,0,30, United-States,6b71faba-df47-4d58-9975-6fbfaa23045b
30, Private,488720, 9th,5, Married-civ-spouse, Handlers-cleaners, Other-relative, White, Male,0,0,40, Mexico,b4aef0eb-6b54-4281-bcf6-59df096d6513
41, Self-emp-not-inc,240900, HS-grad,9, Divorced, Farming-fishing, Other-relative, White, Male,0,0,20, United-States,b556a095-d4ae-41cf-88bd-e5dde6437960
21, Private,221661, HS-grad,9, Never-married, Sales, Own-child, White, Female,0,0,35, United-States,03858816-cf47-4a51-9f4c-744c72f58317
39, Private,80638, Some-college,10, Married-civ-spouse, Other-service, Husband, Asian-Pac-Islander, Male,0,0,84, United-States,5c17ef21-2da4-4d4d-bf75-3978a1d90469
48, Private,107373, 7th-8th,4, Married-civ-spouse, Handlers-cleaners, Husband, White, Male,0,0,40, United-States,842b1f27-3dc2-4487-894b-76dc6a2b7eba
18, Private,120283, 12th,8, Never-married, Sales, Own-child, White, Female,0,0,24, United-States,51c7e874-857b-42a8-b651-1489e02dd95e
50, Private,226497, Some-college,10, Married-civ-spouse, Tech-support, Husband, White, Male,0,0,45, United-States,4d08b282-16c5-4de1-b03c-9eae66da5764
41, Private,264663, Some-college,10, Separated, Prof-specialty, Own-child, White, Female,0,3900,40, United-States,31e200bd-ea65-4154-8a0a-99c131a931f1
29, ?,339100, 11th,7, Divorced, ?, Not-in-family, White, Female,3418,0,48, United-States,ce032ccd-2e8f-49ba-b73e-038a31d3d413
38, Self-emp-inc,124665, Bachelors,13, Never-married, Craft-repair, Not-in-family, White, Female,0,0,20, United-States,fcc5cdfa-154b-4a2a-bf0d-a722c157ac6b
22, ?,117618, Bachelors,13, Never-married, ?, Not-in-family, White, Male,0,0,25, United-States,099fe602-d0fb-476b-911a-9b71e5e844ec
42, Private,159449, Bachelors,13, Married-civ-spouse, Exec-managerial, Husband, White, Male,5178,0,40, United-States,5652802f-8f7a-407f-95c5-bd101093cd01
23, Private,70919, Bachelors,13, Never-married, Exec-managerial, Not-in-family, White, Male,0,0,40, United-States,efdc0006-d8e2-4144-8488-72a15a15837c
36, Self-emp-not-inc,151322, Bachelors,13, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,45, United-States,9b3b4c7e-97be-4b6e-9be1-502f68253b1e
42, Self-emp-not-inc,29962, Bachelors,13, Married-civ-spouse, Sales, Husband, White, Male,0,0,48, United-States,e99043fe-231d-48f0-b32c-1e3a43a86b8f
48, Private,34186, HS-grad,9, Married-civ-spouse, Farming-fishing, Husband, White, Male,0,0,70, United-States,0f6bc40a-e317-4dd7-89b9-4870db2d3a29
39, Private,435638, Some-college,10, Never-married, Machine-op-inspct, Not-in-family, White, Male,0,0,40, United-States,e3d03513-bad2-4382-a140-479534306edb
43, Private,143583, 10th,6, Married-civ-spouse, Handlers-cleaners, Husband, Black, Male,0,0,40, United-States,2f91b0b5-94a9-460e-8d28-97fa4f3e20c8
38, Self-emp-not-inc,164526, Prof-school,15, Never-married, Prof-specialty, Not-in-family, White, Male,0,2824,45, United-States,fce6a5c1-d4ad-496d-b64f-db5b8dbca967
47, Private,193047, Doctorate,16, Married-civ-spouse, Exec-managerial, Husband, White, Male,99999,0,50, United-States,7d2decaf-edea-43d6-8771-76338223a4de
70, ?,346053, HS-grad,9, Married-civ-spouse, ?, Husband, White, Male,0,0,40, United-States,9d5be6d1-4197-4133-b15d-78022b93c453
23, Private,442274, 12th,8, Never-married, Adm-clerical, Unmarried, White, Male,0,0,40, United-States,3ac363c6-1e9d-4ba8-9465-2313c0186823
31, Private,169104, Bachelors,13, Never-married, Sales, Own-child, Asian-Pac-Islander, Male,0,0,40, ?,670f52bf-cb2d-4f77-9331-454da0d02d63
28, Private,285294, Bachelors,13, Married-civ-spouse, Sales, Wife, Black, Female,15024,0,45, United-States,df3cefa6-674a-4d8b-88e4-148f66bcfed8
55, Self-emp-not-inc,53566, Doctorate,16, Divorced, Exec-managerial, Not-in-family, White, Female,0,0,30, United-States,9bf95f4e-c7ed-423b-b1ff-3d4d5773c980
27, Private,215014, HS-grad,9, Married-civ-spouse, Sales, Husband, White, Male,0,0,35, Mexico,e3fe5944-7cea-47f1-a0a5-20f65e0710c7
40, Private,174395, HS-grad,9, Divorced, Other-service, Not-in-family, White, Male,0,0,60, Greece,4c7fe3b7-562b-4a5a-b2ab-838c41cfb64f
29, Private,186733, HS-grad,9, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,50, United-States,938b1967-c8fe-4088-924a-9ce330fb3652
26, Private,159732, HS-grad,9, Widowed, Transport-moving, Not-in-family, White, Male,0,0,40, United-States,ff13b6f5-cbff-4f4a-9af8-91fb4863be51
41, Private,152958, HS-grad,9, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, United-States,2ffcbadf-f9c4-4463-a116-b17d9809c543
54, Private,76344, Bachelors,13, Never-married, Other-service, Not-in-family, White, Female,0,0,50, United-States,8fa88151-c2e1-4231-b4be-22a04036fb67
28, ?,230704, HS-grad,9, Never-married, ?, Not-in-family, Black, Male,0,0,40, United-States,db111de5-9a8e-4072-aa10-13daa9c5e9d6
60, Local-gov,232769, 11th,7, Married-civ-spouse, Transport-moving, Husband, White, Male,0,0,20, United-States,b1b3901d-dea0-46f0-81d3-b8b1de20913d
39, Private,58972, Assoc-acdm,12, Divorced, Exec-managerial, Unmarried, White, Male,1506,0,40, United-States,f54f6b4e-d7a8-4634-a801-cb8b8b419bdf
21, Private,82847, Some-college,10, Never-married, Tech-support, Not-in-family, White, Female,0,0,50, United-States,4bab3d8a-54b2-4f40-b83b-1304bec1e036
43, Self-emp-inc,150533, HS-grad,9, Married-civ-spouse, Sales, Husband, White, Male,0,0,68, United-States,db7865a6-59e5-48a7-be8b-d6d562f7c160
64, ?,108082, Some-college,10, Married-civ-spouse, ?, Husband, White, Male,0,0,40, United-States,87b4f04c-f76d-4e04-8f2a-e3958dabc8b6
28, ?,291374, 10th,6, Never-married, ?, Unmarried, Black, Female,0,0,40, United-States,9d20c5b0-5915-4d6b-a1a2-b86d4558ea0d
63, Private,31389, 11th,7, Never-married, Farming-fishing, Not-in-family, White, Male,0,0,12, United-States,426fa987-58f7-4c40-8173-2576675decc4
45, Self-emp-not-inc,193451, Some-college,10, Married-civ-spouse, Transport-moving, Husband, White, Male,0,0,45, United-States,1724a84c-ec6c-4d78-b8cb-8f8dfae2e73d
21, State-gov,96483, Some-college,10, Never-married, Adm-clerical, Own-child, Asian-Pac-Islander, Female,0,0,12, United-States,7bd93a9b-c720-4959-a8b6-2a462a8d4581
34, ?,190027, HS-grad,9, Never-married, ?, Unmarried, Black, Female,0,0,40, United-States,009e949b-288d-43ae-90db-22936f3f5b31
18, Private,120544, 9th,5, Never-married, Other-service, Own-child, Black, Male,0,0,15, United-States,3c1d3854-c404-432b-af78-9a1645b6597f
59, Private,261816, Some-college,10, Divorced, Exec-managerial, Not-in-family, White, Female,0,0,52, Outlying-US(Guam-USVI-etc),ce04fcc7-aa99-4fd6-b7e3-f261f7a58606
21, Local-gov,596776, Some-college,10, Never-married, Adm-clerical, Own-child, White, Male,0,0,40, Guatemala,e6aa062b-2023-423f-b52c-047ef81606a0
47, Private,155664, Masters,14, Married-civ-spouse, Exec-managerial, Husband, White, Male,99999,0,55, United-States,15756fb6-f0e7-48c7-b398-3bad0a2021b6
35, Private,142616, HS-grad,9, Separated, Other-service, Own-child, Black, Female,0,0,30, United-States,280b88fe-e8d3-4cd0-8998-c71ec30a33f2
42, Local-gov,143046, HS-grad,9, Widowed, Transport-moving, Unmarried, White, Female,0,0,40, United-States,1019cbd5-8504-4e02-86d1-2eaaa604eb6b
27, State-gov,340269, Some-college,10, Never-married, Protective-serv, Not-in-family, White, Male,0,0,40, United-States,bff5ebf0-1753-491a-b3fb-5c1e09fb3db4
34, Private,199227, HS-grad,9, Divorced, Transport-moving, Not-in-family, White, Male,0,0,50, United-States,2caf3600-780f-4da3-a318-c35c28957bf3
26, Private,345405, HS-grad,9, Married-civ-spouse, Sales, Husband, White, Male,2885,0,40, United-States,30bf29ba-9929-451f-8041-dfa233b3c3f7
42, Private,247019, HS-grad,9, Married-civ-spouse, Craft-repair, Husband, Black, Male,0,0,40, United-States,d1784c67-434d-46fb-addc-c7d8d1e7c3e0
19, Private,235909, Some-college,10, Never-married, Adm-clerical, Own-child, White, Female,0,0,20, United-States,b849478a-aaeb-4e56-8661-4b206d7cb69c
59, ?,145574, Assoc-acdm,12, Married-civ-spouse, ?, Husband, White, Male,0,0,35, United-States,b97beee0-c836-4967-a9f8-973f67adc065
65, Self-emp-inc,66360, 11th,7, Married-civ-spouse, Exec-managerial, Husband, White, Male,6418,0,35, United-States,58a19f68-195f-4e04-a889-e58477befd5f
41, State-gov,48997, HS-grad,9, Married-civ-spouse, Transport-moving, Husband, Black, Male,0,0,40, United-States,5e13b2f2-073d-4fb4-87ef-160de1cbf8b7
60, Federal-gov,165630, HS-grad,9, Married-civ-spouse, Tech-support, Husband, White, Male,0,1977,40, United-States,1ee3e6d2-b008-4630-850f-5ac6a325e87b
29, Private,262478, HS-grad,9, Never-married, Farming-fishing, Own-child, Black, Male,0,0,30, United-States,96365c4d-03af-4319-a285-dc6231633873
39, Private,191161, Some-college,10, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, United-States,f13f842c-c5ba-4305-89fa-297e7523ea62
18, Private,194897, HS-grad,9, Never-married, Handlers-cleaners, Own-child, Amer-Indian-Eskimo, Male,0,0,40, United-States,3f646ba2-9f67-4dff-9274-5dbfce5f393e
39, Private,165799, HS-grad,9, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,40, United-States,3267e611-69ee-470e-8037-7b6f7a8db221
60, State-gov,352156, Prof-school,15, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,40, United-States,1af5553f-f399-4981-924a-34740f3f713a
60, Private,141253, 10th,6, Divorced, Farming-fishing, Not-in-family, White, Male,0,0,48, United-States,d446a253-a7a0-44c3-abde-501da9fa2222
31, Self-emp-not-inc,111423, Bachelors,13, Never-married, Craft-repair, Not-in-family, White, Male,0,0,55, United-States,4d490d9d-0bce-4d17-8f87-34e9aab2b640
36, ?,356838, 12th,8, Never-married, ?, Not-in-family, White, Male,0,0,35, United-States,c791c6f6-87bf-4654-8448-c87cbd7fb9a1
29, ?,189282, HS-grad,9, Married-civ-spouse, ?, Not-in-family, White, Female,0,0,27, United-States,5a39e988-c7b6-465e-84b5-66682d288b1a
44, Local-gov,323790, Bachelors,13, Married-civ-spouse, Protective-serv, Husband, White, Male,0,0,40, United-States,674be0fa-9a4f-49cb-a2b9-940a8586acf0
53, Local-gov,233734, Masters,14, Divorced, Prof-specialty, Not-in-family, Black, Female,0,0,40, United-States,4e8d59b8-e6b2-4b9f-b8ad-25518891f86d
45, Private,145636, Masters,14, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,1977,43, United-States,babf8b7e-61ed-4a01-a488-945a83f93705
18, Private,240543, 11th,7, Never-married, Other-service, Own-child, White, Female,0,0,20, United-States,25c307c9-ae98-42e5-b5b7-60231263c0f8
29, Private,107458, HS-grad,9, Married-civ-spouse, Transport-moving, Husband, White, Male,0,0,40, United-States,de1ef45a-3aa2-48a9-b71f-c14e6c451a90
34, Private,249948, Some-college,10, Divorced, Other-service, Not-in-family, White, Female,0,0,34, United-States,4c3546b7-9ae7-4913-a2f7-533ad084fe39
35, Private,204590, Assoc-voc,11, Married-civ-spouse, Other-service, Wife, Black, Female,0,0,40, United-States,69345027-bb6e-42b0-b8db-ee102e2aeaaf
63, Self-emp-not-inc,122442, Some-college,10, Married-civ-spouse, Other-service, Husband, White, Male,0,0,48, United-States,9b80d751-f3cf-4135-a4ae-b28ee69aab5c
21, Private,121023, Some-college,10, Never-married, Other-service, Own-child, White, Female,0,0,9, United-States,bd4e09fc-1a26-4844-ba03-39a4014764a8
35, Private,210945, HS-grad,9, Married-civ-spouse, Handlers-cleaners, Husband, White, Male,0,0,50, United-States,02f35353-1cdb-4886-9bac-e9511c9340e4
25, Private,171236, HS-grad,9, Divorced, Handlers-cleaners, Own-child, White, Female,0,0,40, United-States,25b0e2a6-c48b-48eb-a247-32228c78f1e8
45, ?,112453, HS-grad,9, Separated, ?, Not-in-family, Asian-Pac-Islander, Male,0,0,4, United-States,9ae26fea-9318-44f1-80d4-4771dbd8b847
35, Private,22463, HS-grad,9, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, United-States,6f56d70d-283b-4551-838a-dbc989f86523
22, ?,211013, Some-college,10, Never-married, ?, Own-child, White, Female,0,0,40, Mexico,33a53908-fd49-4bde-aecb-d41ff930b982
23, Private,260617, 10th,6, Never-married, Craft-repair, Not-in-family, White, Male,0,0,40, United-States,200e869a-441b-4db4-a281-74650bde8bbb
45, Private,102147, Assoc-voc,11, Divorced, Exec-managerial, Not-in-family, White, Male,0,0,40, United-States,58a29efa-9a59-4a49-8b1b-3bf187294064
28, Private,181291, Bachelors,13, Never-married, Exec-managerial, Not-in-family, White, Female,0,1564,50, United-States,aa4a3c89-0674-4150-8fb1-54e4fba04b22
68, Local-gov,144761, HS-grad,9, Widowed, Protective-serv, Not-in-family, White, Male,0,1668,20, United-States,b0f76342-3674-402c-a550-1728860068b2
28, Private,30912, HS-grad,9, Married-civ-spouse, Other-service, Husband, White, Male,0,0,43, United-States,c776abac-328e-435c-a947-1c06f9fdab0a
34, Self-emp-not-inc,177639, Assoc-acdm,12, Never-married, Craft-repair, Not-in-family, White, Male,0,0,40, United-States,e84ca36f-9705-4331-95c3-3e84ddafbb6a
24, Private,220323, Some-college,10, Married-civ-spouse, Prof-specialty, Husband, Black, Male,0,0,40, United-States,8bf656a8-9218-4d08-a91c-300772611e35
25, Private,111243, HS-grad,9, Never-married, Sales, Other-relative, White, Female,0,0,50, United-States,b068c415-8dd8-48e7-9baf-0f05526ba785
41, Private,187322, HS-grad,9, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0,0,48, United-States,85ccbf78-22d1-4a9b-bc68-1cfd3524bbad
23, Private,156807, 9th,5, Never-married, Handlers-cleaners, Own-child, Black, Male,0,0,36, United-States,7fd59e7d-b6c4-4ce4-be3a-ac1d2fc9bd1e
31, Private,189759, Assoc-acdm,12, Married-civ-spouse, Adm-clerical, Husband, White, Male,0,0,40, Italy,f3087c4c-25bd-488e-85e3-2ae5fb7ed3fe
26, Private,173992, Some-college,10, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,45, United-States,a6ded311-cd8c-428c-b38a-7e9d85eceb50
22, Self-emp-not-inc,279802, Some-college,10, Never-married, Prof-specialty, Own-child, White, Female,0,0,3, United-States,0126f024-34f5-40cc-93e9-b1a14c03af0c
31, Private,254304, 10th,6, Divorced, Craft-repair, Not-in-family, White, Male,0,0,38, United-States,8fa15a9a-398d-4339-a870-d015e4bd1d09
17, ?,103810, 12th,8, Never-married, ?, Own-child, White, Male,0,0,40, United-States,ecb417aa-98c7-4e34-aaf5-fadf7230d703
31, Private,198069, HS-grad,9, Never-married, Other-service, Own-child, White, Male,0,0,24, United-States,2e541196-e815-44f1-aff8-8b4bfac06fcd
25, Private,231638, HS-grad,9, Never-married, Adm-clerical, Own-child, White, Female,0,0,40, United-States,2d1f6738-faee-46a9-8c51-12130c50e3e1
17, Private,121037, 12th,8, Never-married, Sales, Own-child, White, Female,0,0,15, United-States,6a301b2c-626b-494a-8bdd-f4be5b4bd0b9
24, Private,204653, Some-college,10, Never-married, Craft-repair, Own-child, White, Male,0,0,40, United-States,3279333d-740b-4355-bb8a-0d5925be2045
30, Private,129227, HS-grad,9, Widowed, Adm-clerical, Not-in-family, White, Female,0,0,40, United-States,8dbe0d67-f247-4419-a9fd-a8c93248567a
37, Private,42645, HS-grad,9, Married-civ-spouse, Farming-fishing, Husband, White, Male,0,0,40, United-States,9682b84b-4853-4b73-80e7-c3982326a579
19, Private,196119, HS-grad,9, Never-married, Sales, Own-child, White, Female,0,0,35, United-States,ae247634-310c-42e0-b3f4-52ae859b5f19
40, Private,85995, 10th,6, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0,0,40, United-States,afe28763-3b86-4fac-bf16-130006cea1d5
20, Private,205839, Some-college,10, Never-married, Other-service, Own-child, White, Male,0,0,16, United-States,028fd31c-108b-4968-9533-e4c12f6bc21e
25, Private,181054, Bachelors,13, Never-married, Sales, Not-in-family, White, Female,0,0,40, United-States,0ad542f2-91b2-4c3c-b565-79ef931c3fe2
19, Private,283945, 10th,6, Never-married, Handlers-cleaners, Other-relative, White, Male,0,1602,45, United-States,ad18d81b-702b-4409-b7bf-be2191e0d9d0
50, Federal-gov,96657, Bachelors,13, Divorced, Prof-specialty, Unmarried, Black, Female,0,0,40, United-States,aae81b95-c21b-4efe-bec9-7733e829dc17
28, Local-gov,336543, Assoc-acdm,12, Married-civ-spouse, Protective-serv, Husband, Asian-Pac-Islander, Male,0,0,40, Hong,1ccb384d-67d6-41c9-aeea-d47a978f210a
40, Private,321758, HS-grad,9, Married-civ-spouse, Sales, Husband, White, Male,0,0,40, United-States,ef3284c7-8efc-4151-9c50-2c3a7a4b5235
29, Private,204984, HS-grad,9, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,50, United-States,68cc9e17-4a16-419a-a4b4-a78ecb42aaf2
58, Private,210673, Some-college,10, Married-civ-spouse, Adm-clerical, Wife, White, Female,0,0,40, United-States,db8e92ef-fa43-4b88-abeb-8d3f0de61387
34, Private,136997, HS-grad,9, Divorced, Adm-clerical, Unmarried, White, Female,0,0,35, United-States,80fb1dd1-93b7-46cf-a836-8ef32d3f16d8
35, Private,210844, Assoc-acdm,12, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,40, Puerto-Rico,423a2784-8607-42c5-8522-299fead10dad
48, Private,174386, Masters,14, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,40, El-Salvador,420a211a-3b1c-49f0-95fe-8b471b71cf8c
20, Private,215495, 9th,5, Never-married, Exec-managerial, Other-relative, White, Female,0,0,40, Mexico,c99ec9ae-d914-40ff-996f-c76807ddb167
30, Private,169186, HS-grad,9, Never-married, Machine-op-inspct, Own-child, White, Male,0,0,60, United-States,3f3703a0-1421-40ed-b4bb-012fb3569342
21, Private,440969, HS-grad,9, Never-married, Adm-clerical, Own-child, White, Female,0,0,40, United-States,ce85c301-a79a-4a2c-8ec1-6dfce8bbe7b7
53, Local-gov,248834, Bachelors,13, Married-civ-spouse, Prof-specialty, Wife, White, Female,0,0,50, United-States,465b7f03-7ee7-4f8c-99c1-337e51406fe9
41, Local-gov,343079, Bachelors,13, Married-civ-spouse, Prof-specialty, Wife, White, Female,0,1740,20, United-States,15b66ac3-1646-4a5d-bf0c-80e6139be52f
48, Private,313925, Assoc-acdm,12, Married-civ-spouse, Prof-specialty, Wife, White, Female,0,0,30, United-States,9b33d77e-54e2-4573-8b5f-d706ce09ce42
47, Self-emp-not-inc,102583, Bachelors,13, Never-married, Sales, Not-in-family, White, Male,0,0,35, United-States,feb9af9b-148b-4925-90eb-2ef728222988
51, Private,183611, Assoc-acdm,12, Divorced, Exec-managerial, Unmarried, White, Male,0,0,55, Germany,390ff9fc-e8a9-4ed8-9585-801249d3b76a
32, Federal-gov,115066, HS-grad,9, Married-civ-spouse, Tech-support, Husband, White, Male,0,0,40, United-States,ad158e9c-b55d-4522-adad-ab58f1fb1082
29, Private,212102, HS-grad,9, Separated, Other-service, Unmarried, Black, Female,0,0,30, United-States,e607db1c-2aa1-45f9-98c3-4f6656a93bcf
51, Self-emp-not-inc,103257, Prof-school,15, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,40, United-States,d2c6cc74-48c1-43e6-b83d-2b827202da56
22, Private,141028, HS-grad,9, Never-married, Other-service, Own-child, Black, Male,0,0,30, United-States,651d1966-d586-4b67-9fe4-eb243d6a9014
41, Self-emp-inc,151089, Some-college,10, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,50, United-States,19ba03d2-72ea-450b-a3db-919dc9bcc39e
90, Local-gov,214594, 7th-8th,4, Married-civ-spouse, Protective-serv, Husband, White, Male,2653,0,40, United-States,b4cd6f46-7117-40c4-9c29-3604ed4b3053
33, Private,181388, HS-grad,9, Separated, Other-service, Unmarried, White, Female,0,0,40, United-States,863bc6b8-057e-41bb-8286-4278b41be683
24, Private,233856, HS-grad,9, Never-married, Machine-op-inspct, Other-relative, Black, Male,0,0,45, United-States,1155827c-ff69-4e46-bbec-edeccabbf1c9
27, Private,706026, 11th,7, Married-civ-spouse, Handlers-cleaners, Husband, White, Male,0,0,40, United-States,ae000353-aa52-4f1e-8f87-ca0e47012a56
57, Private,319733, Bachelors,13, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0,0,40, Poland,96e7cc67-af39-42ce-ba8e-adae314a1bea
29, Private,259226, 11th,7, Never-married, Machine-op-inspct, Own-child, White, Male,0,0,48, United-States,25751869-83eb-432d-9975-f0b2f12ef0e2
25, Private,178505, Some-college,10, Never-married, Exec-managerial, Other-relative, White, Female,0,1504,45, United-States,1989ab1c-c956-4520-88cc-580e649d924d
57, Private,114495, HS-grad,9, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,60, United-States,31328370-c53c-4646-9e4c-50678cd1b62b
77, Private,344425, 9th,5, Married-civ-spouse, Priv-house-serv, Wife, Black, Female,0,0,10, United-States,d8172cfd-9e9d-47a9-a540-5a2c2afd8a45
29, Private,255817, 5th-6th,3, Never-married, Other-service, Other-relative, White, Female,0,0,40, El-Salvador,bed2b8c1-9482-4d7c-aecd-cbe3b92bd84a
27, Private,203776, HS-grad,9, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,50, United-States,01cb196d-5bed-4735-b6cb-59a0d49fc5a5
25, Private,200318, HS-grad,9, Married-civ-spouse, Transport-moving, Husband, White, Male,0,0,60, United-States,bffe0ab6-fe6d-445e-8321-c496be795868
73, Self-emp-not-inc,241121, 7th-8th,4, Married-civ-spouse, Farming-fishing, Husband, White, Male,0,0,40, United-States,e1bb56d4-8a78-4cfc-912f-8bd84bba521c
39, Private,83893, HS-grad,9, Married-civ-spouse, Adm-clerical, Husband, White, Male,0,0,40, United-States,87fa0096-e762-4dd2-aba2-b32911d912e3
35, Private,278403, Prof-school,15, Married-civ-spouse, Prof-specialty, Husband, White, Male,0,0,80, United-States,b23fb821-1362-490c-948f-6decf9587d83
31, Private,159187, Some-college,10, Married-civ-spouse, Craft-repair, Husband, White, Male,0,0,40, United-States,f775fad5-d085-476f-8b64-a93519c291f7
46, Private,121168, HS-grad,9, Divorced, Craft-repair, Not-in-family, White, Female,0,0,40, United-States,fa5d2d7f-d487-40b5-9beb-b15aa917c395
